input_text,output_text,question_id,chinese_text,emotion_word,percentage,confidence
"If you are asked to analyze the emotion of this sentence: 好于小强，我今天把所有的事情，都跟你说清楚。. What is your confidence level that you will answer emotion word ""Trust""?",low,sample_00000073,好于小强，我今天把所有的事情，都跟你说清楚。,Trust,10.0,low
"If you are asked to analyze the emotion of this sentence: 一个人死了，非得找出谁的错，否则就不能安慰逝去的灵魂。我们的医学，什么时候沦落到替罪羊的地步？我们一线的医师，什么时候变得这么地胆怯。. What is your confidence level that you will answer emotion word ""Frustration""?",high,sample_00000126,一个人死了，非得找出谁的错，否则就不能安慰逝去的灵魂。我们的医学，什么时候沦落到替罪羊的地步？我们一线的医师，什么时候变得这么地胆怯。,Frustration,100.0,high
"If you are asked to analyze the emotion of this sentence: 一个人死了，非得找出谁的错，否则就不能安慰逝去的灵魂。我们的医学，什么时候沦落到替罪羊的地步？我们一线的医师，什么时候变得这么地胆怯。. What is your confidence level that you will answer emotion word ""Anger""?",high,sample_00000126,一个人死了，非得找出谁的错，否则就不能安慰逝去的灵魂。我们的医学，什么时候沦落到替罪羊的地步？我们一线的医师，什么时候变得这么地胆怯。,Anger,90.0,high
"If you are asked to analyze the emotion of this sentence: 一个人死了，非得找出谁的错，否则就不能安慰逝去的灵魂。我们的医学，什么时候沦落到替罪羊的地步？我们一线的医师，什么时候变得这么地胆怯。. What is your confidence level that you will answer emotion word ""Sadness""?",high,sample_00000126,一个人死了，非得找出谁的错，否则就不能安慰逝去的灵魂。我们的医学，什么时候沦落到替罪羊的地步？我们一线的医师，什么时候变得这么地胆怯。,Sadness,80.0,high
"If you are asked to analyze the emotion of this sentence: 一个人死了，非得找出谁的错，否则就不能安慰逝去的灵魂。我们的医学，什么时候沦落到替罪羊的地步？我们一线的医师，什么时候变得这么地胆怯。. What is your confidence level that you will answer emotion word ""Disgust""?",high,sample_00000126,一个人死了，非得找出谁的错，否则就不能安慰逝去的灵魂。我们的医学，什么时候沦落到替罪羊的地步？我们一线的医师，什么时候变得这么地胆怯。,Disgust,70.0,high
"If you are asked to analyze the emotion of this sentence: 一个人死了，非得找出谁的错，否则就不能安慰逝去的灵魂。我们的医学，什么时候沦落到替罪羊的地步？我们一线的医师，什么时候变得这么地胆怯。. What is your confidence level that you will answer emotion word ""Helplessness""?",medium,sample_00000126,一个人死了，非得找出谁的错，否则就不能安慰逝去的灵魂。我们的医学，什么时候沦落到替罪羊的地步？我们一线的医师，什么时候变得这么地胆怯。,Helplessness,60.0,medium
"If you are asked to analyze the emotion of this sentence: 一个人死了，非得找出谁的错，否则就不能安慰逝去的灵魂。我们的医学，什么时候沦落到替罪羊的地步？我们一线的医师，什么时候变得这么地胆怯。. What is your confidence level that you will answer emotion word ""Outrage""?",medium,sample_00000126,一个人死了，非得找出谁的错，否则就不能安慰逝去的灵魂。我们的医学，什么时候沦落到替罪羊的地步？我们一线的医师，什么时候变得这么地胆怯。,Outrage,50.0,medium
"If you are asked to analyze the emotion of this sentence: 一个人死了，非得找出谁的错，否则就不能安慰逝去的灵魂。我们的医学，什么时候沦落到替罪羊的地步？我们一线的医师，什么时候变得这么地胆怯。. What is your confidence level that you will answer emotion word ""Indignation""?",medium,sample_00000126,一个人死了，非得找出谁的错，否则就不能安慰逝去的灵魂。我们的医学，什么时候沦落到替罪羊的地步？我们一线的医师，什么时候变得这么地胆怯。,Indignation,50.0,medium
"If you are asked to analyze the emotion of this sentence: 一个人死了，非得找出谁的错，否则就不能安慰逝去的灵魂。我们的医学，什么时候沦落到替罪羊的地步？我们一线的医师，什么时候变得这么地胆怯。. What is your confidence level that you will answer emotion word ""Grief""?",medium,sample_00000126,一个人死了，非得找出谁的错，否则就不能安慰逝去的灵魂。我们的医学，什么时候沦落到替罪羊的地步？我们一线的医师，什么时候变得这么地胆怯。,Grief,40.0,medium
"If you are asked to analyze the emotion of this sentence: 一个人死了，非得找出谁的错，否则就不能安慰逝去的灵魂。我们的医学，什么时候沦落到替罪羊的地步？我们一线的医师，什么时候变得这么地胆怯。. What is your confidence level that you will answer emotion word ""Shame""?",medium,sample_00000126,一个人死了，非得找出谁的错，否则就不能安慰逝去的灵魂。我们的医学，什么时候沦落到替罪羊的地步？我们一线的医师，什么时候变得这么地胆怯。,Shame,40.0,medium
"If you are asked to analyze the emotion of this sentence: 一个人死了，非得找出谁的错，否则就不能安慰逝去的灵魂。我们的医学，什么时候沦落到替罪羊的地步？我们一线的医师，什么时候变得这么地胆怯。. What is your confidence level that you will answer emotion word ""Disappointment""?",low,sample_00000126,一个人死了，非得找出谁的错，否则就不能安慰逝去的灵魂。我们的医学，什么时候沦落到替罪羊的地步？我们一线的医师，什么时候变得这么地胆怯。,Disappointment,30.0,low
"If you are asked to analyze the emotion of this sentence: 一个人死了，非得找出谁的错，否则就不能安慰逝去的灵魂。我们的医学，什么时候沦落到替罪羊的地步？我们一线的医师，什么时候变得这么地胆怯。. What is your confidence level that you will answer emotion word ""Fear""?",low,sample_00000126,一个人死了，非得找出谁的错，否则就不能安慰逝去的灵魂。我们的医学，什么时候沦落到替罪羊的地步？我们一线的医师，什么时候变得这么地胆怯。,Fear,20.0,low
"If you are asked to analyze the emotion of this sentence: 一个人死了，非得找出谁的错，否则就不能安慰逝去的灵魂。我们的医学，什么时候沦落到替罪羊的地步？我们一线的医师，什么时候变得这么地胆怯。. What is your confidence level that you will answer emotion word ""Concern""?",low,sample_00000126,一个人死了，非得找出谁的错，否则就不能安慰逝去的灵魂。我们的医学，什么时候沦落到替罪羊的地步？我们一线的医师，什么时候变得这么地胆怯。,Concern,10.0,low
"If you are asked to analyze the emotion of this sentence: 一个人死了，非得找出谁的错，否则就不能安慰逝去的灵魂。我们的医学，什么时候沦落到替罪羊的地步？我们一线的医师，什么时候变得这么地胆怯。. What is your confidence level that you will answer emotion word ""Anxiety""?",low,sample_00000126,一个人死了，非得找出谁的错，否则就不能安慰逝去的灵魂。我们的医学，什么时候沦落到替罪羊的地步？我们一线的医师，什么时候变得这么地胆怯。,Anxiety,10.0,low
"If you are asked to analyze the emotion of this sentence: 这不是三十八度还没到吗？三十八度才算烧呢，我这去不是让人笑话吗？. What is your confidence level that you will answer emotion word ""Frustration""?",high,sample_00000218,这不是三十八度还没到吗？三十八度才算烧呢，我这去不是让人笑话吗？,Frustration,90.0,high
"If you are asked to analyze the emotion of this sentence: 这不是三十八度还没到吗？三十八度才算烧呢，我这去不是让人笑话吗？. What is your confidence level that you will answer emotion word ""Embarrassment""?",high,sample_00000218,这不是三十八度还没到吗？三十八度才算烧呢，我这去不是让人笑话吗？,Embarrassment,70.0,high
